restaurant_id,review_rating,review_text,review_id,rating_text,likes,username,user_foodie_level,user_foodie_level_num,comments_count
16520451,3.5,"I came here ages ago when it first opened and I was very impressed indeed. It was really quite but it was quite early, about 5pm. We had a v...",25379753,Good Enough,0,Rex King,Super Foodie,11,0
16520451,5.0,"I always thought of Aprile as the takeaway chipper, but it is FAR from it! Two course meal tonight for two plus two glasses of wine and a bo...",24623065,Insane!,0,Catherine Hanly,Big Foodie,5,0
16520451,4.5,Brought a friend here for a birthday dinner and was really surprised! The 2 course deal with a glass of wine for €16 or so was great value...,24298843,Loved it!,0,Simon Knox,Big Foodie,5,0
16520451,5.0,"Absolutely love this restaurant. Come here often, value for money is great. It's €15.90 for two courses plus a drink (wine,beer or soft dr...",24195649,Insane!,0,Jenny Claffey,Big Foodie,4,0
16520001,5.0,Myself and a work colleague popped in here for after work cocktails and nibbles. We got this amazing platter of starter party food including...,26182047,Insane!,0,Niamh Foley,Foodie,3,0
16520001,4.0,"East specialises in cuisine from Indonesia, Malaysia, Vietnam and Japan and also has an extensive menu of delicious cocktails, so with that ...",25935641,Great!,1,Niamh,Super Foodie,8,1
16520001,4.5,I love the bar in The Spencer... the only way to describe it is sexy yet boutique! The couches are great for a relaxing drink in private wit...,25285341,Loved it!,1,Doireann O'Neill,Big Foodie,5,0
16520001,3.5,The Spencer has a fantastic ambience that filters through into the East Restaurant. The interiors are funky with beautiful touches like the ...,25210618,Good Enough,0,Ann Jacob-Chandler,Super Foodie,9,0
16520001,4.5,Lovely cocktails here with the girls after work one evening. Nice atmosphere. Great value too. I had the elderflower Collins and it did not ...,25188778,Loved it!,0,Louise,Super Foodie,10,0
9100301,3.0,"Una cafeteria de paso, muy rapida y con personas muy simpaticas atendiendo. Pase muy confundida sin saber que comer, y el chico que me atend...",23772256,Average,0,Rita Toledo,Big Foodie,7,0
9101005,3.5,Great place for a coffee and treat! Really friendly staff and some Delish Rice Krispie squares! We went on a sunny day and it was such a nov...,26984878,Good Enough,0,Niamh Cleary,Super Foodie,10,0
9101005,2.5,"This is a cosy spot in Ringsend - the brunch menu is a bit limited (especially if you're not an eater of eggs), but the coffee is good and i...",25120965,Well...,0,The Food Cricket,Big Foodie,6,0
9101005,5.0,Gorgeous wee café with amazing coffee and very friendly staff! The BLT sandwich available at the weekend is unbelievable! By far my favouri...,24789295,Insane!,0,Clémentine Emilie Mac Neice,Foodie,2,0
9101005,4.5,"This place is a real gem surrounded by a great buzz near the Aviva, Google and a short walk from town. The staff are all equally as amiable,...",24686952,Loved it!,0,Jennifer Barrett,Foodie,3,1
9101005,4.0,This is a quirky little spot that has come to be my go to place for a weekend latte. Their coffee is really good and reasonably priced. Have...,24127728,Great!,2,Jill Clarke,Super Foodie,10,2
16519383,4.0,"Yum thai is right! Quick, cheap and delicious! Can go back here time and time again. It's open a bit later than regular lunch places which i...",6809899,Great!,1,Lora-jo Minogue,Big Foodie,5,0
9101455,4.5,Delicious selection of salads! They didn't have half of the ingredients that was on my choice so I was given the option of an alternative! L...,28220828,Loved it!,0,Laura And Steven,Super Foodie,9,0
9101455,4.0,"Happened upon Cocu by chance, having decided against the choice of fast food or more expensive sit down restaurants.  The premise is simple,...",27978154,Great!,0,Fork N Spoon,Connoisseur,13,0
9101455,4.0,"The queue here is always miles out the door at lunch time and its obvious why!! I always go for the Vietnamese chicken, salad leaves, sweet ...",27312269,Great!,0,Megan McGuinness,Super Foodie,8,0
9101455,4.0,"I like the idea of Cocu.. Queue up, order your food, receive & leave! Healthy fast food. I had a salmon & brown rice box with sweet potato a...",27286448,Great!,0,The Cinnamon Fiend,Super Foodie,9,0
9101455,3.0,"I was expecting more. On first glance, it fresh, shiny and espouses an ethos that almost instantly makes you healthier however, my lunch box...",26803601,Average,1,Clare Dunne,Connoisseur,12,0
9100614,4.0,Review 10 of the 12 reviews of Christmas 🎄  Today's dinner was a takeaway Mao at home . It was the perfect Friday treat after a long week...,25721455,Great!,0,Aislinn Flynn,Super Foodie,8,0
9100614,5.0,I have been having trouble finding a nice Thai take away that does a mild red curry (but still with a but of a kick!). It is also hard to fi...,25576332,Insane!,2,Niamh Roche,Foodie,3,0
9100614,5.0,One of our most favourite takeaways! Love Mao and when it opened in Ballinteer we were delighted. Its a more healthy takeaway too - the edam...,25523945,Insane!,1,Carol @ Gin & Griddle,Super Foodie,9,0
9100614,4.0,I was lucky enough to receive a voucher to give Moa At Home a try. I had been to the restaurants once or twice before but hadn't been blown ...,24875372,Great!,4,Lisa Dee,Big Foodie,7,2
16518438,4.0,Gorgeous ice cream and very friendly staff . The kinder Beuno ice cream is to die for and the banana ice cream was really good too. If you h...,24710959,Great!,0,Ana Dunne,Big Foodie,6,0
16518438,4.5,Love this cute little ice cream parlour. Always get the kinder bueno ice cream its deeeelish. Slightly expensive than your normal tub of ice...,6910561,Loved it!,1,Kate McKiernan,Super Foodie,9,0
16518438,3.5,"Really cute little ice cream shop in Howth. They have a great range of really interesting flavors, the ice cream is made locally on site and...",6734362,Good Enough,1,Lucy Quinn,Super Foodie,10,0
16509229,4.0,Great place for weekend brunch. Food is delicious and staff is very friendly. We went on a Sunday and it was quite busy so I recommend booki...,35280747,Great!,0,Alice Azevedo,Foodie,3,0
16509229,3.0,Lacked creativity and presentation for main courses. When your paying for 2x30 euro for a steak you would expect it to be presented appealin...,31513121,Average,0,Ciaran Mccabe,Foodie,2,0
16509229,4.0,Meat was delicious (best I've ever tasted in Dublin ) but the bill was expensive (50€ each with 1 bottle of wine). Probably we should have...,29333992,Great!,0,Erika Taster,Big Foodie,5,0
16509229,4.0,Have been meaning to try here for brunch for a while as had heard good things - definitely didn't disappoint! They do brunch on Saturdays an...,29275478,Great!,1,Emma Poff,Super Foodie,9,0
16509229,3.5,"I went here yesterday for brunch with a friend. We both got the tomato fondue, it was yum. Loved the chili jam that went with it had a funky...",28725025,Good Enough,1,Wannabe Vegan,Super Foodie,10,0
16519100,3.5,I love the Great Wall House. Whenever I'm over this side of the city and looking for a nice curry we always order the beef curry from Great ...,24989078,Good Enough,1,Ais,Super Foodie,9,0
16522250,5.0,"Lavly night. Was privileged to get a seat under the heater which was ideal, hate the chills lak. Chill night, chill atmosphere, chill staff,...",34222224,Insane!,0,Ciallí McEniff,Big Foodie,6,0
16522250,5.0,"The best place for a drink! The staff are friendly and helpful, the drinks are reasonable and the atmosphere is always great, with the best ...",29113586,Insane!,0,Sophie Armstrong,Foodie,2,0
16522250,3.5,"Normally a place for beer, wine and cocktails. But went for food with the boy for a few tapas. Unfortunately they only had one or two veggie...",28148761,Good Enough,0,Ryan McConnell,Big Foodie,6,0
16522250,4.0,We often go to Pygmalion for a drink or two. Always a great atmosphere and some sort of offer or promotion on. Great spot to meet friends an...,27364902,Great!,0,Laura And Steven,Super Foodie,9,0
16522250,3.5,"I've been to PYG a few times but never ordered food, up until recently. The place has a great atmosphere especially on a Sunday when they do...",26915713,Good Enough,0,Sinead,Big Foodie,7,0
9101793,4.0,"Aungier Danger is just beside my college, and I had resisted the temptation for so long, until this week. I got two? The red velvet and the ...",28758662,Great!,0,Ryan McConnell,Big Foodie,6,0
9101793,4.5,"Best in Dublin at the moment. Their red velvet is great as is the salted caramel. Their new one, I think it's honey and caramel is also deli...",28601016,Loved it!,0,Daniel,Foodie,2,0
9101793,3.0,"After hearing everyone talk about here, finally decided to try it for myself. I got the banoffee which was nice but was really lacking in to...",27136990,Average,0,Jason Moore,Foodie,3,0
9101793,4.0,"Definitely worth the fuss. The Red Velvet is probably the nicest doughnut I have ever had, while their Lemon and Poppyseed shows that they a...",26960796,Great!,0,Ali,Foodie,3,0
9101793,3.5,I don't think I've ever seen a Doughnut as hyped before. Managed to snag 2 doughnuts before they sold out - the oreo marshmallow doughnut an...,26844506,Good Enough,1,Natalie Murphy,Super Foodie,8,0
9101269,4.5,Came here last week with my boyfriend. Waitress was friendly and service was quick! Food was delicious! I will definitely be back! Can't wai...,26795487,Loved it!,0,Anne-Marie,Big Foodie,6,0
9101269,1.0,"Wasn't all that great tapas and the service was shocking. Had a party of 12 people booked for the night, 3 couldn't show last minute due to ...",26626411,Avoid!,0,Bryan Carleton,Foodie,2,0
9101269,1.0,"My mum and I went to breakfast here this morning. We were starving and eventually found parking, this was the first place we passed and it l...",25387562,Avoid!,0,Suki Bazooki Farrell,Foodie,2,0
9101269,4.5,"Just visited this restaurant , lovely atmosphere got busy very quickly obviously popular. I'm coeliac so always interested to see what's ava...",24673232,Loved it!,1,Louise Gatica,Big Foodie,4,3
9101269,2.5,"Nice spot for a quick bite to eat but not the tastiest tapas I have had in Dublin. We chose the bravas, prawns pil pil and seafood paella. G...",24201229,Well...,1,Sinéad Phelan,Big Foodie,7,0
16519415,4.5,"I have been here several times. Sometimes only for coffee or to have a few drinks, sometimes for dinner. It has never disappoint me. The pla...",29358632,Loved it!,0,Trees Rotteveel,Big Foodie,5,0
16519415,4.5,Gorgeous place with classic Parisian decor. The food was exquisite as well. Would love to come back again and again! Also would recommend re...,29015581,Loved it!,0,Arkapratim Roy,Big Foodie,4,0
16519415,5.0,I came here on Saturday with my boyfriend for dinner & drinks. We were greeted by a friendly staff member and brought to our seats.  We boug...,28383968,Insane!,1,Shauna Walsh,Super Foodie,10,0
16519415,4.0,"Been there way back in 2003. Amazingly gorgeous place. Jazz on Sundays. Food was good and the Guinness fresh on tap, what more can you ask f...",27729186,Great!,0,Janine Wichmann,Foodie,3,0
16519415,3.5,"This place is gorgeous, the interior is really stunning.   I came here so we could have dinner and watch a football match but I was disappoi...",27577081,Good Enough,1,Caoimhe McE,Super Foodie,9,3
9101584,1.0,"I have my breakfast 20th of april its the worst breakfast ever they served me a burned rashers over cooked egg , my advise to you guys check...",34749688,Avoid!,0,Federico Sagmaquen,Foodie,2,0
9101584,5.0,"I live ""next door"" in Westend Village. I go there often, I don´t stay long, but I am a regular. Good atmosphere, very friendly and profesio...",32416650,Insane!,0,Christoph Pohl,Foodie,2,0
9101584,1.0,My wife & I had meal last saturday evening. She had the texan burger and I had the ultimate burger.  Afterwards I suffered stomach pain and...,29167144,Avoid!,0,Barry Daly,Foodie,2,0
9101584,3.0,"It is what it is, cheap drink, OK food.  Great for large groups or a chill spot for a few with your mates.  Laid back most days but it can g...",28938594,Average,0,Aaron Mcdonald,Foodie,2,0
9101584,1.5,"Do yourself a huge favour and don't go, under-staffed by a load of untrained teenagers who don't understand what a queue means! Was nearly 3...",28049434,Very Bad,0,Patricia Meagher,Foodie,2,0
16522102,4.0,"Sushi definitely wouldn't be my first choice of cuisine but yo sushi might have changed my mind about this! I love how open the restaurant, ...",25234353,Great!,3,Caoimhe Sweeney,Big Foodie,6,0
16522102,3.5,"I really like this branch of YO! Sushi. It is big, spacious and bright and the staff are always lovely and there are always a few single fol...",25167160,Good Enough,0,Rex King,Super Foodie,11,0
16522102,3.5,I've always been a fan of sushi train restaurants. It's a great idea since you get to see the food on the band in front of you and can just ...,25097217,Good Enough,1,Linn,Big Foodie,7,0
16522102,3.5,Consistent with their food across the globe. They have some good vegetarian Makki rolls and their miso soup is pretty decent. If you are on ...,24629169,Good Enough,0,Preeta Sharma,Super Foodie,8,0
16522102,4.0,"Something amazing has been happening in Dublin over recent years: a surge in creativity has resulted in a plethora of interesting, unique ea...",6770523,Great!,1,Fluffandfripperies,Super Foodie,8,0
16519317,3.5,"A nice kid friendly place with good selection of food, especially for chicken lovers. Cocktails are nice but nothing exciting. Ambience to r...",27246670,Good Enough,0,Sangeetha Shreekar,Big Foodie,5,0
16519317,3.0,"Captain Americas is a very busy spot, popular with students. Usually when I visit here the service is pretty quick, but unfortunately today ...",26922853,Average,0,Hollie Dillon,Big Foodie,6,0
16519317,3.0,Captain Americas is the perfect place to meet friends if you're looking for something very casual and reasonably cheap. I was there recently...,26731219,Average,0,HConway,Big Foodie,5,0
16519317,4.0,I love captains its central casual no frills American food. Never left dissatisfied. Would recommend anyone to call in here for food after a...,26714501,Great!,0,Jade Burton,Big Foodie,7,0
16519317,4.5,I'm a regular and the 2 for 1 student deal is just a bonus. Cajun chicken burger is one of my favourites and I like the way the side dish ca...,26678299,Loved it!,0,Karolina Pawlak,Big Foodie,7,0
9100053,4.0,I've only been a couple of time but really impressed with the freshness of the sushi. My kids had chicken Katsu which was a massive portion ...,25121491,Great!,0,Mimi Bowes,Big Foodie,7,0
9100053,4.0,"Sakura Sushi is a small spot, with just a few tables for eating in, and most of the trade coming through delivery & takeaway. The menu is fa...",6432962,Great!,3,Joanne Cronin,Super Foodie,9,0
16520703,5.0,Spotlessly Clean Very Friendly Service Great for Family's If only all of Leo Burdock's could be as clean and as well run as this one in the ...,26941632,Insane!,0,Iceman,Foodie,2,0
16520703,3.5,Fish and chips with crispy bits are lovely from Burdock's. The portions are absolutely huge so you could share a bag of chips between two pe...,24780076,Good Enough,0,Megan McHugh,Foodie,3,0
16509194,3.0,Yet another destination after very long days for me (us). This review is based on a long tried and tested experience.  The good things are: ...,31176986,Average,0,Arjun Pakrashi,Big Foodie,6,0
16509194,1.0,"Due to Apache's late opening hours, I decided to give it a go on my way home from work. I ordered a Tacozony, Battered Sausage and onion rin...",25931889,Avoid!,0,Ian Lacey,Big Foodie,5,0
16509194,3.0,The young fella loves take away pizza and o think Apache is one of of the best. We usually order the meat feast ( my son is a committed carn...,24815592,Average,2,Aoileann Farley,Foodie,3,0
16509194,1.0,I ordered food from here paid by card and did not get my food as well as that my delivery time was outside of opening hours so when I rang t...,23529645,Avoid!,0,Paddy Durnin,Foodie,2,0
9100950,4.0,Went here for a casual meal after smashing down a few pints so i needed something solid to sober up. Had the nachos and fried and chips also...,28404364,Great!,0,Pugzloif,Foodie,2,0
9100950,1.0,"I love Eddie Rocket and as I am a shift worker after finishing nights I treat myself to a ,""cheese pleeeze with cheese"" every once in a whil...",25803509,Avoid!,0,Liz Foley,Foodie,2,0
9100950,4.0,"Had a craving for one of their Chocolate Brownie Sundaes last night and couldn't resist popping in! Chocolate brownie on the bottom, a choic...",25313116,Great!,0,Emma Poff,Super Foodie,9,0
9100950,3.5,"Eddie Rockets is consistently good food, at least in my experience. The Smokestack burger is my favourite because it comes with an onion rin...",25199137,Good Enough,0,Christine Maguire,Foodie,3,0
9100950,3.5,"This is one of coziest Eddie rockets in Dublin. Like others, my favorite in Eddie is the hot dogs. Chilli and cheese dogs are the best and c...",24839382,Good Enough,1,Naser Monsefi,Big Foodie,7,0
9101642,4.0,Hands down the best tapas in Dublin. Nestled in the new upcoming area stoneybatter they have got it just right. The restaurant itself is qui...,26479265,Great!,2,Isolde De Brún,Big Foodie,5,2
9101642,4.0,When tapas are mentioned outside of Spain it never really sits well with me. There is a worry that there wont be a sufficient bang for buck ...,25639492,Great!,0,Ciarán,Big Foodie,4,0
9101642,4.0,"Visited here Friday gone, had the set menu for 35pp which we soon discovered is exceptional value considering the quality of the food and ev...",25637779,Great!,0,Mimi Bowes,Big Foodie,7,1
9101642,4.5,We had heard a huge amount of positive reviews about Boqueria so we decided to check it out.  Hands down the tapas style food here at Boquer...,25160849,Loved it!,2,Allsún Henderson,Foodie,3,2
9101642,4.5,Was very excited to try this new restaurant that opened up in the area. Locals advised me to book a table as its full up at the weekends. I ...,24880224,Loved it!,1,Elleden,Big Foodie,5,2
9101212,5.0,"Sabor Brasil was without doubt the best food experience I have ever had. From beginning to end it was a pleasure. The staff were amazing, so...",26724880,Insane!,0,Ais,Super Foodie,9,0
9101212,5.0,140 characters are not needed to describe this place. Have eaten here on 3 separate occasions and the only three words needed to summarise a...,25160534,Insane!,1,Guy Incognito,Big Foodie,4,0
9101212,5.0,"Ding, ding! The Sabor Express from Kinsale to Sao Paolo leaves in 5 minutes! Yes madam, lifeboats are seated according to class.  It was on ...",24710470,Insane!,4,Alan Hatton,Big Foodie,6,2
9101212,5.0,"Sabor is without a doubt one of the best restaurants I've ever been to. While you don't get a choice of what you will be eating, they do an ...",24251268,Insane!,1,Aisling Geaney,Foodie,2,1
16519481,3.5,Went here for drinks before lunch in Amuse around the corner. The bar is the famous Shelbourne Hotel is a very large room with a selection o...,26346213,Good Enough,0,Alan Crowe,Big Foodie,5,1
16519481,5.0,"My aunt and uncle stay in The Shelbourne a lot and always invite me to meet them. Whether it's champagne breakfast, high tea, dinner... noth...",24421106,Insane!,1,Roisin Rooney,Super Foodie,10,0
16519481,4.5,The first thing to note here was the staff – they were so so friendly. Couldn’t do enough for you and were so polite. I can’t cope wit...,6040611,Loved it!,3,Kate Barry @ Kateskabin,Super Foodie,10,0
9100116,5.0,My morning routine is incomplete without a visit to the friendly gang here. They know my order and which choc I like. Thumbs up for a great ...,6464782,Insane!,0,Aoife,Big Foodie,5,0
9100116,4.0,The hot chocolate is amazing here! The staff are welcoming and service is always excellent. To top it all off you get a free chocolate with ...,6438981,Great!,3,Kate Porter,Foodie,3,0
16518290,5.0,"Pinocchio tells no lies! Authentic Italian Restaurant in Ranelagh. Another Pinocchio was opened a few months ago in Temple Bar, in Dublin Ci...",28851973,Insane!,0,Marco Giannantonio,Foodie,2,0
16518290,5.0,Amazing restaurant in the heart of Ranelagh Village. Great atmosphere and really nice hospitality. To recommend the specials of the day and ...,28800371,Insane!,0,Isabella Cavarretta,Foodie,2,0
16518290,3.0,Not the best place in Ranelagh but if you are looking for an Italian spot it is just fine to try. I would stick with the pasta here as the p...,27229880,Average,1,Caoimhe McE,Super Foodie,9,0
16518290,4.0,"Had a craving for Italian last night and found this place tucked under the ranelagh luas stop. Has a lovely decor inside, staff we're really...",26200903,Great!,0,Emma Poff,Super Foodie,9,0
16518290,1.0,"Went here for brunch and absolutely disgusted. Not a single thing on my plate was of restaurant standard. Inedible smoked salmon, a miserabl...",25620862,Avoid!,0,Marcus O'Laoire,Big Foodie,5,0
16509205,3.5,"We just shared a munchy box from Oriental Express, which is chips, chicken balls, chicken wings, salt & chilli chicken, and curry sauce. It ...",25317225,Good Enough,0,Robyn Morton,Foodie,3,0
16509205,5.0,Possibly the best Chinese around this area. Well it is for me! The food is always gorgeous no matter what day of the week you order! And the...,24246181,Insane!,0,Danielle,Foodie,3,1
16509205,4.0,Used to live just down the road from this place and it served me and my housemates very well over 2 years. The food is better than most Chin...,24220161,Great!,0,Séan O Donnell,Big Foodie,6,0
16509205,1.0,"Very disappointed , ordered your take away to IADT college and the driver greeted us by being very rude, stating that next time we should te...",23639748,Avoid!,0,Gintarė Malakauskaite,Foodie,2,0
16509205,5.0,Gorgeous food and well presented.  Very efficient and quick delivery.  One of the nicest chicken currys I tasted. Definitely recommend. Very...,23351022,Insane!,2,Elaine Casey,Foodie,3,0
16522155,1.0,I was refused service with no reason given. The staff were so rude that it's not even worth considering coming here. Never seen such bad ser...,40241672,Avoid!,0,Jane,Foodie,2,0
16522155,5.0,One of the first places I visited when I reached Dublin. They have a wide variety of good cocktails at a reasonable price. Offers on cocktai...,35760346,Insane!,0,Michaelson Samuel,Big Foodie,5,0
16522155,4.5,A amazing place to have a drink with great prices! Here you have cocktails that coat only 5 euros. The place is cool and really nice. If you...,30557532,Loved it!,0,Pedro Mesquita,Super Foodie,9,0
16522155,1.0,This place is run by RACISTS. My friends were not allowed in despite having drunk no alcohol beforehand and having made and confirmed a rese...,29391074,Avoid!,0,David Mac,Foodie,2,0
16522155,4.0,"I came here for cocktails on a Friday night, I really enjoyed the music and the atmosphere of the place.! The cocktails are great value for ...",29139375,Great!,0,Shauna Walsh,Super Foodie,10,0
9100638,5.0,"I am writing this review almost 7 months late.  But, better late than never. Had shared my review on TripAdvisor, forgot to add here. This ...",38985493,Insane!,1,Sreejit,Super Foodie,8,0
9100638,3.5,Still suffering from a touch of jet lag and a day touring Dublin the Missus and I opted to dine in house tonight with a couple of fellow Aus...,28012387,Good Enough,0,Halfpace,Super Foodie,8,0
9101183,4.0,"Lovely food, charming pub, very good service. Everything was great in this nice pub near the Guinness storehouse. Definitely recommend for a...",40981247,Great!,1,Lora,Super Foodie,9,0
9101183,3.0,"Beautiful setting for an afternoon pint and lunch! Near the Guinness storehouse, you’ll get the tastiest and freshest pint of beer in Dubl...",36021802,Average,0,Anthony Mesmar,Connoisseur,13,0
9101183,3.5,Had lunch with a friend here about 2 weeks ago. I had chicken goujons with chips and my friend had a chicken wrap with chips.  While my meal...,25671656,Good Enough,0,Starbar_shar,Big Foodie,4,0
9101183,3.0,"Buen lugar, acogedor rapida la atencion, y todo tiene muy buen sabor, mejor dicho sabor a Casa! Cerca de Guinness si no wuietes gastar tanto...",23876619,Average,0,Rita Toledo,Big Foodie,7,0
9101183,3.5,I just love the large window in Arthurs and the Blazing Fire.    The location is just along Thomas Street quite close to Guiness's so it att...,7065292,Good Enough,1,Siobhan O'Malley,Big Foodie,7,0
16519205,5.0,"Had the best breakfast I’ve had in years at this venue. I can’t recall the name of it but it was avocado, eggs and sourdough with a deli...",37358865,Insane!,0,Cherise,Super Foodie,11,0
16519205,4.0,"The herbstreet is located in a new area of Dublin, very pleasant and calm. The place is, as comment by a friend, ""the right mixture of busy ...",32085735,Great!,0,Filipe Passos-Coelho,Super Foodie,10,0
16519205,4.0,"Nice place, very busy for brunch and with a varied menu. Pancakes and french toast are worth a try, other dishes looks good too, will hopefu...",31841543,Great!,0,Roberta Pisani,Foodie,3,0
16519205,5.0,"Best place for brunch! When I want to treat myself with a weekend brunch, I go here! Everything is delicious and the place is lovely. You ca...",29334124,Insane!,0,Erika Taster,Big Foodie,5,0
16519205,4.5,Eggos Mexicalos was very good ! Also my friend told me that the cheesecake and eggs florentine were amazing ! I will go back and try that ch...,26592371,Loved it!,0,David Lopes,Foodie,2,0
16521329,5.0,I had previously reviewed one of their outlets and would like to stick with the same opinion. Butler's Chocolate Cafe serves the best hot ch...,34438982,Insane!,1,Kaustav Banerjee,Big Foodie,7,1
16521329,4.5,Definitely the time of year for hot chocolate and butlers is one of my favourites! Convinced they must put a few melted bars of chocolate in...,25874579,Loved it!,0,Emma Poff,Super Foodie,9,0
9101029,5.0,With it being our last night of our honeymoon we wanted to go out with a bang and damn did we ever! This was the BEST meal we've had in Dubl...,27084957,Insane!,0,Marie Kennedy,Foodie,3,0
9101029,3.5,To begin - let me say the food is absolutely incredible . What let me down was the small tables/ staff in-attentiveness/ the decor/ and the ...,26586816,Good Enough,0,Muireann Browne,Super Foodie,8,0
9101029,2.5,What do yis want to eat?!  Yes that is how the waitress at The Chophouse addressed us when she came to take our order!!!   After about two y...,25047626,Well...,0,Sarah Smyth,Super Foodie,11,0
9101029,4.5,I have been here twice recently for Sunday lunch with the family. The staff are extremely friendly and helpful. The menu is simple and every...,24822865,Loved it!,0,Arthur FitzPatrick,Foodie,2,0
9101029,5.0,"Have loved chophouse for drinks for a few years, they have a really great selection of wines and a luxury gin and tonic menu, but I finally ...",24625679,Insane!,4,Jill Clarke,Super Foodie,10,0
16519340,4.5,So this place is just off Dawson Street and clearly v easy to miss as I don't know how I've managed not to visit here before. Came here in D...,25922653,Loved it!,0,Sarah Smyth,Super Foodie,11,0
16519340,4.5,"There probably isn't a need to praise this place past saying that a glass of wine is €3 between 5 and 6pm on week days, but sure I'm nothi...",24619886,Loved it!,0,Emer McGinnity,Big Foodie,5,0
16519340,2.5,Nestled on Joshua Lane which is just off Dawson Street (across from Mansion House) you will find La Ruelle wine bar. I’ve probably walked ...,24380707,Well...,0,Rory,Super Foodie,8,0
16518551,1.0,"Poor from the start and got worse from there. When the other main ""Italian"" competitor is fully booked with no tables for 5 hours and this p...",36372641,Avoid!,0,Glen,Big Foodie,4,0
16518551,1.0,"Terrible service. Rude staff, waited 30 minutes for them to take our bill as they will only allow each tables sever to take payments and our...",31167004,Avoid!,0,Rebecca Murtagh,Foodie,2,0
16518551,2.0,I find the food here to be over greasy and sloppy/soggy. Charging outrageous prices for the quality of food served. Honestly would find bett...,30443578,Blah!,0,Kim McInerney,Big Foodie,4,0
16518551,5.0,"Food amazing, staff amazing and facilities are amazing.  Staff went out of their way to ensure our food, drink and comfort was top quality w...",29833824,Insane!,0,John Coyne,Foodie,2,0
16518551,4.0,Consistent slightly above average food ...basically the same thing all the time and cannot be faulted. However we feel after a few years the...,26528756,Great!,0,Laura And Steven,Super Foodie,9,0
9101245,4.5,"A wonderful location, near to but not quite on the beaten track, Lolly and Cooks the caffeine hit you crave! It being a dull, wet, very typi...",25489760,Loved it!,2,Robyn Morton,Foodie,3,0
9101245,4.5,Very cute little spot. I was here quite early one Sunday morning. Excellent coffee. I couldn't resist the cupcakes - we opted to share the O...,24948338,Loved it!,1,Louise,Super Foodie,10,0
9101245,4.5,I really like this place although the coffee is extra strong and aromatic. You can always ask for the single shot if you're not a big fun of...,24601212,Loved it!,0,Zofia Rzymkowska,Super Foodie,8,2
9101245,4.5,I have my sights set on a coconut cupcake from here & I think tomorrow is THE day. This morning I just had a coffee and it was stronger than...,24449728,Loved it!,4,Roisin Rooney,Super Foodie,10,1
9101245,3.5,Perfect for any occasion or simply a treat any day of the week. Really nice surprise for a birthday. Presentation is excellent and is very e...,24440355,Good Enough,1,Edwina,Big Foodie,5,1
9100907,5.0,The ambience is amazing during weekends. It’s pretty crowded in the evenings and is situated right in the starting of temple bar area when...,35760453,Insane!,0,Michaelson Samuel,Big Foodie,5,0
9100907,3.5,Nice pub with live music every day and open until late. A nice location and good ambient. They have meals and a large variety of drinks. Alt...,30402306,Good Enough,0,Pedro Mesquita,Super Foodie,9,0
9100907,4.0,"Adorei! Comida excelente, de boa qualidade e saborosa. Doses bastante generosas! Staff muito simpático, e ambiente típico de pub, com um g...",29578681,Great!,0,Catarina Pedrão,Super Foodie,8,0
9100907,4.5,Fantastic music!! The drinks were a little overpriced but definitely worth it. I became an Alan Louth fan 😀 I strongly recommend it to ch...,27586971,Loved it!,0,Ana Teresa Freitas,Big Foodie,6,0
9100907,3.5,"Outside looks like middlecentury restaurant. Good localization , on the main entry to Temple District. Typical Irish style bar with a little...",26505831,Good Enough,0,Wyjadaczka,Connoisseur,12,0
9100454,2.5,I felt that this place is slightly overpriced as compared to other burger joints. The food overall is okay in my opinion. I had ordered the ...,32895906,Well...,0,Kaustav Banerjee,Big Foodie,7,0
9100454,2.5,"Too expensive for a burger that taste's average, i guess i paid all that for the fries. but that's okay, i'd recommend other places unless t...",30082492,Well...,0,Astitv Gulati,Super Foodie,9,0
9100454,3.0,"I had a chili dog at Eddie Rocket's and it was nice, but nothing special. The chili was lacking some flavour and punch, and the rest didn't ...",29770841,Average,0,Bernardo Crastes,Connoisseur,13,0
9100454,2.5,"It's a good burger, yes, of course it is. but winning here is the environment. The 60s style diner decor entitled to jukebox on the table to...",25624948,Well...,0,Alisson Gustavo Kalil,Big Foodie,7,0
9100454,4.0,I love this place . It’s so unhealthy but everything on the menu is so good and over the years the menu has really expanded and there is a...,24616118,Great!,0,Anneliese Murray,Super Foodie,8,0
16520754,3.5,"Great taco for a good price. They have a students menu that really worth it! The flavours are good, but the rice wasn't that good! The staff...",26821626,Good Enough,1,Barbara Loureiro,Big Foodie,5,0
16520754,5.0,"Came here for a quick takeaway lunch and it was delicious. I ordered the sonny chicken burrito in a bowl with guac, jalapeños and chorizo e...",26110777,Insane!,0,Cora Bolger,Super Foodie,8,0
16520754,4.0,"The battle for best burrito in Dublin is one that has been raging on for years, and in this man's humble opinion, Pablo has resigned supreme...",25343427,Great!,0,Marcus O'Laoire,Big Foodie,5,0
16520754,4.0,Great little stop for lunch. Queues are always out the door. I think the quality of Pablos burritos may have dip slightly since I first got ...,25287389,Great!,1,Robbie Purcell,Super Foodie,9,0
16520754,5.0,Finally got to try out Pablo Picantes on Baggot street I always walk past this place and get the amazing smells. There is a queue here at lu...,24459543,Insane!,2,Karen Kennedy,Big Foodie,7,0
