restaurant_id,restaurant_name,url,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,average_cost_for_two,aggregate_rating,rating_text,votes,has_online_delivery,is_table_reservation_supported,establishment_types
9101093,Sober Lane,https://www.zomato.com/dublin/sober-lane-irishtown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"82 Irishtown Road, Irishtown, Dublin Dublin 4",Irishtown,Dublin,91,53.3385533064,-6.2227436900,Dublin 4,97,"Irishtown, Dublin","Pizza, Burger, Finger Food",50,3.3,Average,8,0,0,[]
9100573,Cassidy's Bar,https://www.zomato.com/dublin/cassidys-bar-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"27 Westmoreland Street, South City East, Dublin Dublin 2",South City East,Dublin,91,53.3463345247,-6.2587392703,Dublin 2,97,"South City East, Dublin",Pizza,40,3.5,Good,10,0,0,[]
9101495,Firehouse Pizza,https://www.zomato.com/dublin/firehouse-pizza-booterstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"114 Rock Road, Booterstown, Co. Dublin",Booterstown,Dublin,91,53.3086310000,-6.1962150000,,97,"Booterstown, Dublin","Pizza, Fast Food",25,3.4,Average,10,0,0,[]
9101307,Bel Cibo,https://www.zomato.com/dublin/bel-cibo-smithfield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Smithfield Village, Smithfield, Dublin Dublin 7",Smithfield,Dublin,91,53.3486890000,-6.2791070000,Dublin 7,97,"Smithfield, Dublin","Burger, Pizza",45,3.4,Average,9,0,0,[]
9100750,Beerhouse,https://www.zomato.com/dublin/beerhouse-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"84.5 Capel Street, North City, Dublin Dublin 1",North City,Dublin,91,53.3509140000,-6.2699740000,Dublin 1,97,"North City, Dublin","Italian, Pizza",35,3.5,Good,19,0,0,[]
16518202,Milano,https://www.zomato.com/dublin/milano-ranelagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"62 Ranelagh Village, Ranelagh, Dublin Dublin 6",Ranelagh,Dublin,91,53.3251222222,-6.2540555556,Dublin 6,97,"Ranelagh, Dublin","Pizza, Italian",45,2.9,Average,8,0,0,[]
16518408,Firehouse Pizza,https://www.zomato.com/dublin/firehouse-pizza-ballymun?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11 College View, Ballymun, Dublin Dublin 11",Ballymun,Dublin,91,53.3947850000,-6.2644870000,Dublin 11,97,"Ballymun, Dublin","Pizza, Fast Food",25,3.5,Good,13,0,0,[]
9101647,Wallace's D'asti,https://www.zomato.com/dublin/wallaces-d-asti-drumcondra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"15 Russell Street, Drumcondra, Dublin Dublin 3",Drumcondra,Dublin,91,53.3588666003,-6.2542935088,Dublin 3,97,"Drumcondra, Dublin","Pizza, Italian",55,3.2,Average,4,0,0,[]
9101440,Base Pizza,https://www.zomato.com/dublin/base-pizza-stillorgan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 55, Stillorgan Village Centre, Stillorgan, Co. Dublin","Stillorgan Village Centre, Stillorgan",Dublin,91,53.2894190000,-6.1995790000,,97,"Stillorgan Village Centre, Stillorgan, Dublin",Pizza,35,3.2,Average,8,0,0,[]
9100041,New Victoria,https://www.zomato.com/dublin/new-victoria-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"51 Dorset Street Upper, North City, Dublin Dublin 1",North City,Dublin,91,53.3564315972,-6.2649405375,Dublin 1,97,"North City, Dublin","Thai, Chinese, Asian",25,2.7,Average,8,0,0,[]
9100890,Diep,https://www.zomato.com/dublin/diep-blackrock?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5 Main Street, Blackrock, Co. Dublin",Blackrock,Dublin,91,53.3017416667,-6.1780777778,,97,"Blackrock, Dublin","Thai, Asian",35,3.1,Average,5,0,0,[]
9100396,Dragon Inn,https://www.zomato.com/dublin/dragon-inn-blanchardstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 7, Main Street, Blanchardstown, Dublin Dublin 15",Blanchardstown,Dublin,91,53.4029467146,-6.3987053186,Dublin 15,97,"Blanchardstown, Dublin","Chinese, Thai, Asian",30,2.9,Average,5,0,0,[]
9101502,Sunkist,https://www.zomato.com/dublin/sunkist-clonskeagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"113 Clonskeagh Road, Clonskeagh, Dublin Dublin 6",Clonskeagh,Dublin,91,53.3140380000,-6.2382200000,Dublin 6,97,"Clonskeagh, Dublin","Chinese, Thai, Asian",30,2.8,Average,6,0,0,[]
16518608,Zao,https://www.zomato.com/dublin/zao-santry?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 96B, Omni Park Shopping Centre, Santry, Dublin Dublin 9","Omni Park Shopping Centre, Santry",Dublin,91,53.3929106482,-6.2501370907,Dublin 9,97,"Omni Park Shopping Centre, Santry, Dublin","Thai, Asian",35,2.8,Average,4,0,0,[]
9100701,Mango Tree,https://www.zomato.com/dublin/mango-tree-rathfarnham?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"51 Main Street, Rathfarnham, Dublin Dublin 14",Rathfarnham,Dublin,91,53.2990460000,-6.2851230000,Dublin 14,97,"Rathfarnham, Dublin","Thai, Asian",30,2.9,Average,4,0,0,[]
16518277,Mao,https://www.zomato.com/dublin/mao-dun-laoghaire?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Pavilion, Co. Dublin, Dun Laoghaire, Dublin","The Pavilion, Dún Laoghaire",Dublin,91,53.2941223633,-6.1331009120,,97,"The Pavilion, Dún Laoghaire, Dublin","Thai, Asian",50,2.8,Average,5,0,0,[]
16518520,Golden Elephant,https://www.zomato.com/dublin/golden-elephant-sutton?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 10, Sutton Cross Shopping Centre, Sutton, Dublin Dublin 13","Sutton Cross, Sutton",Dublin,91,53.3893583333,-6.1091361111,Dublin 13,97,"Sutton Cross, Sutton, Dublin","Chinese, Thai, Asian",40,3.0,Average,4,0,0,[]
16509203,Diep,https://www.zomato.com/dublin/diep-ranelagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"48 Ranelagh Village, Ranelagh, Dublin Dublin 6",Ranelagh,Dublin,91,53.3253972222,-6.2547388889,Dublin 6,97,"Ranelagh, Dublin","Thai, Asian",35,3.0,Average,4,0,0,[]
16518582,Mr Chen,https://www.zomato.com/dublin/mr-chen-terenure?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10 Terenure Road West, Terenure, Dublin Dublin 6",Terenure,Dublin,91,53.3097380510,-6.2853085622,Dublin 6,97,"Terenure, Dublin","Chinese, Thai, Asian",30,2.7,Average,4,0,0,[]
16519383,Yum Thai,https://www.zomato.com/dublin/yum-thai-1-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"144 Baggot Street Lower, Dublin Dublin 2",South City East,Dublin,91,53.3380305556,-6.2528305556,Dublin 2,97,"South City East, Dublin","Thai, Asian",15,2.8,Average,4,0,0,[]
9100434,Diep,https://www.zomato.com/dublin/diep-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 6, 1 Malpas Court, Clanbrassil Street Lower, South City West, Dublin Dublin 8",South City West,Dublin,91,53.3360138889,-6.2734138889,Dublin 8,97,"South City West, Dublin","Thai, Asian",35,3.0,Average,4,0,0,[]
9100366,Green Cottage,https://www.zomato.com/dublin/green-cottage-malahide?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 1, Townyard Building, Malahide, Co. Dublin",Malahide,Dublin,91,53.4517777778,-6.1525055556,,97,"Malahide, Dublin","Chinese, Thai, Asian",30,2.8,Average,4,0,0,[]
9101497,Scent At Home,https://www.zomato.com/dublin/scent-at-home-churchtown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 Landscape Road, Churchtown, Dublin Dublin 14",Churchtown,Dublin,91,53.2988920000,-6.2683310000,Dublin 14,97,"Churchtown, Dublin","Chinese, Thai, Asian",25,2.9,Average,4,0,0,[]
16520746,Mao At Home,https://www.zomato.com/dublin/mao-tallaght?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Square, Tallaght, Dublin Dublin 24","The Square Shopping Centre, Tallaght",Dublin,91,53.2870916667,-6.3693555556,Dublin 24,97,"The Square Shopping Centre, Tallaght, Dublin","Thai, Asian",45,2.5,Average,8,0,0,[]
9100934,Camile,https://www.zomato.com/dublin/camile-rialto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5 Dolphins Barn, Rialto, Dublin Dublin 8",Rialto,Dublin,91,53.3330805556,-6.2917527778,Dublin 8,97,"Rialto, Dublin","Thai, Asian",40,2.9,Average,4,0,0,[]
9101336,Pattaya,https://www.zomato.com/dublin/pattaya-clondalkin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9th Lock Road, Nangor Road, Clondalkin, Dublin Dublin 22",Clondalkin,Dublin,91,53.3283880000,-6.3964310000,Dublin 22,97,"Clondalkin, Dublin","Chinese, Thai, Asian",45,2.8,Average,4,0,0,[]
9101284,Blue Orchid,https://www.zomato.com/dublin/blue-orchid-blackrock?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Newpark Centre, Newtown Park Avenue, Blackrock, Co. Dublin",Blackrock,Dublin,91,53.2879510000,-6.1760360000,,97,"Blackrock, Dublin","Thai, Asian",50,3.0,Average,4,0,0,[]
16509215,Golden Palace,https://www.zomato.com/dublin/golden-palace-whitehall?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"89 Swords Road, Whitehall, Dublin Dublin 9",Whitehall,Dublin,91,53.3809049618,-6.2457862124,Dublin 9,97,"Whitehall, Dublin","Chinese, Thai, Asian",30,2.5,Average,4,0,0,[]
9100768,The Bangkok Thai,https://www.zomato.com/dublin/the-bangkok-thai-malahide?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 Townyard Lane, Malahide, Co. Dublin",Malahide,Dublin,91,53.4515083333,-6.1524638889,,97,"Malahide, Dublin","Thai, Asian",30,0,Not rated,2,0,0,[]
16518576,Tani,https://www.zomato.com/dublin/tani-terenure?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"93 Terenure Road, Terenure, Dublin Dublin 6",Terenure,Dublin,91,53.3105800000,-6.2830790000,Dublin 6,97,"Terenure, Dublin","Japanese, Sushi, Asian",50,3.5,Good,26,0,0,[]
9101911,Drunken Fish,https://www.zomato.com/dublin/drunken-fish-ifsc?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Excise Building, Mayor Street Lower, IFSC, Dublin 1",IFSC,Dublin,91,53.3492550000,-6.2441040000,1,97,"IFSC, Dublin","Korean, Sushi",60,3.4,Average,10,0,0,[]
16520230,J2 Sushi & Tea CHQ,https://www.zomato.com/dublin/j2-sushi-tea-chq-ifsc?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 20, The CHQ Building, North Wall Quay, IFSC, Dublin Dublin 1","The CHQ Building, IFSC",Dublin,91,53.3488580000,-6.2480260000,Dublin 1,97,"The CHQ Building, IFSC, Dublin","Sushi, Asian, Japanese",35,3.5,Good,19,0,0,[]
16522107,Wok In,https://www.zomato.com/dublin/wok-in-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"48 Stephen Street Lower, Dublin Dublin 2",South City West,Dublin,91,53.3413055556,-6.2645944444,Dublin 2,97,"South City West, Dublin","Thai, Sushi, Japanese, Asian",15,3.3,Average,7,0,0,[]
9100553,Kokoro,https://www.zomato.com/dublin/kokoro-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19 Liffey Steet Lower, North City, Dublin Dublin 1",North City,Dublin,91,53.3475805556,-6.2632944444,Dublin 1,97,"North City, Dublin","Sushi, Japanese",30,3.3,Average,11,0,0,[]
16519368,Arisu Sushi And BBQ,https://www.zomato.com/dublin/arisu-sushi-and-bbq-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"119-120 Capel Street, North City, Dublin Dublin 1",North City,Dublin,91,53.3488959929,-6.2690178305,Dublin 1,97,"North City, Dublin","Korean, BBQ, Sushi, Asian",40,3.1,Average,8,0,0,[]
16517300,Michie Sushi,https://www.zomato.com/dublin/michie-sushi-dun-laoghaire?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"64 George's Street Upper, Dun Laoghaire, Co. Dublin",Dun Laoghaire,Dublin,91,53.2895583333,-6.1299527778,,97,"Dun Laoghaire, Dublin","Sushi, Japanese, Asian",40,3.1,Average,4,0,0,[]
9101566,Kokoro,https://www.zomato.com/dublin/kokoro-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,17 Merrion Street Upper Dublin Dublin 2,South City West,Dublin,91,53.3383210000,-6.2534020000,Dublin 2,97,"South City West, Dublin","Sushi, Japanese",30,3.2,Average,6,0,0,[]
9100053,Sakura Sushi,https://www.zomato.com/dublin/sakura-sushi-kimmage?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"157 Kimmage Road Lower, Kimmage, Dublin Dublin 6W",Kimmage,Dublin,91,53.3196527778,-6.2898972222,Dublin 6W,97,"Kimmage, Dublin","Sushi, Japanese",35,3.1,Average,4,0,0,[]
9100173,Kung Fu Buffet,https://www.zomato.com/dublin/kung-fu-buffet-phibsborough?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Phibsborough Shopping Centre, Phibsborough Road, Phibsborough, Dublin Dublin 7","Phibsborough Shopping Centre, Phibsborough",Dublin,91,53.3613750000,-6.2728750000,Dublin 7,97,"Phibsborough Shopping Centre, Phibsborough, Dublin","Chinese, Thai, Sushi, Japanese, Asian",30,2.8,Average,10,0,0,[]
9100466,Wok In,https://www.zomato.com/dublin/wok-in-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Millenium Walkway, Dublin Dublin 1",North City,Dublin,91,53.3473166667,-6.2653583333,Dublin 1,97,"North City, Dublin","Thai, Sushi, Japanese, Asian",15,2.6,Average,5,0,0,[]
9100212,Okayu,https://www.zomato.com/dublin/okayu-north-strand?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"71 North Strand Road, North Strand, Dublin Dublin 3",North Strand,Dublin,91,53.3597200000,-6.2402080000,Dublin 3,97,"North Strand, Dublin","Sushi, Japanese, Asian",30,3.0,Average,8,0,0,[]
16520679,Sushi King,https://www.zomato.com/dublin/sushi-king-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"146 Baggot Street Lower, Dublin Dublin 2",South City East,Dublin,91,53.3379972222,-6.2531583333,Dublin 2,97,"South City East, Dublin","Sushi, Japanese, Asian",25,2.9,Average,6,0,0,[]
16520747,Chopsticks,https://www.zomato.com/dublin/chopsticks-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ilac Shopping Centre, Henry Street, Dublin Dublin 1","Ilac Shopping Centre, City Centre North",Dublin,91,53.3508194444,-6.2643583333,Dublin 1,97,"Ilac Shopping Centre, City Centre North, Dublin","Chinese, Sushi, Asian",25,2.9,Average,4,0,0,[]
16518183,Hailan Japanese Restaurant,https://www.zomato.com/dublin/hailan-japanese-restaurant-dundrum?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Main Street, Dundrum, Dublin Dublin 14",Dundrum,Dublin,91,53.2894340000,-6.2437010000,Dublin 14,97,"Dundrum, Dublin","Japanese, Sushi, Asian",35,2.9,Average,4,0,0,[]
9101834,Aoki Sushi,https://www.zomato.com/dublin/aoki-sushi-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 4, Richmond View, 63 South Richmond Street, South City West, Dublin 2",South City West,Dublin,91,53.3321345794,-6.2645978853,2,97,"South City West, Dublin","Sushi, Japanese",25,0,Not rated,2,0,0,[]
9100647,Koi Asian Cuisine,https://www.zomato.com/dublin/koi-asian-cuisine-malahide?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 5, 32- 36 Main Street, Malahide, Co. Dublin",Malahide,Dublin,91,53.4502500000,-6.1535555556,,97,"Malahide, Dublin","Sushi, Japanese, Asian",60,0,Not rated,3,0,0,[]
16520753,King 7,https://www.zomato.com/dublin/king-7-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"121-122 Capel Street, North City, Dublin Dublin 1",North City,Dublin,91,53.3487972222,-6.2686388889,Dublin 1,97,"North City, Dublin","Sushi, Japanese",50,0,Not rated,2,0,0,[]
9100451,J2 Sushi & Noodle,https://www.zomato.com/dublin/j2-sushi-noodle-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 Poolbeg Street, South City East, Dublin Dublin 2",South City East,Dublin,91,53.3468298980,-6.2572311983,Dublin 2,97,"South City East, Dublin","Sushi, Japanese, Thai, Asian",35,0,Not rated,2,0,0,[]
9101768,Tomohachi,https://www.zomato.com/dublin/tomohachi-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"51 Wellington Quay, Temple Bar, Dublin 2",Temple Bar,Dublin,91,53.3460090000,-6.2626080000,2,97,"Temple Bar, Dublin","Sushi, Asian",40,0,Not rated,1,0,0,[]
9101034,Bondiola Argentina,https://www.zomato.com/dublin/bondiola-argentina-beggars-bush?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"53 Haddington Road, Beggars Bush, Dublin Dublin 4",Beggars Bush,Dublin,91,53.3348611111,-6.2425083333,Dublin 4,97,"Beggars Bush, Dublin","Argentine, Deli, Sandwich",30,0,Not rated,2,0,0,[]
9100178,Buenos Aires Grill,https://www.zomato.com/dublin/buenos-aires-grill-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 2, Castle Way, Golden Lane, Dublin Dublin 2",South City West,Dublin,91,53.3407527778,-6.2688222222,Dublin 2,97,"South City West, Dublin","Seafood, Steak, Argentine",60,2.3,Poor,11,0,0,[]
9101437,Taco Taco,https://www.zomato.com/dublin/taco-taco-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14 Dame Court, South City West, Dublin 2",South City West,Dublin,91,53.3435720000,-6.2639530000,2,97,"South City West, Dublin",Mexican,65,4.6,Excellent,109,0,0,[]
9100560,Boojum,https://www.zomato.com/dublin/boojum-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Millenium Walkway, Dublin Dublin 1",North City,Dublin,91,53.3473166667,-6.2655250000,Dublin 1,97,"North City, Dublin",Mexican,20,4.7,Excellent,154,0,0,[]
16522443,777,https://www.zomato.com/dublin/777-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7 Castle House, South Great Georges Street, Dublin Dublin 2",South City West,Dublin,91,53.3431166667,-6.2644611111,Dublin 2,97,"South City West, Dublin",Mexican,70,4.5,Excellent,99,0,0,[]
16522378,Boojum,https://www.zomato.com/dublin/boojum-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4 Kevin Street Lower, City Centre South, Dublin Dublin 8",South City West,Dublin,91,53.3376305556,-6.2666555556,Dublin 8,97,"South City West, Dublin",Mexican,20,4.4,Very Good,69,0,0,[]
9101350,Xico,https://www.zomato.com/dublin/xico-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"43 Baggot Street Lower, South City East, Dublin Dublin 2",South City East,Dublin,91,53.3380310000,-6.2525960000,Dublin 2,97,"South City East, Dublin",Mexican,50,4.3,Very Good,42,0,0,[]
9100505,Cactus Jacks,https://www.zomato.com/dublin/cactus-jacks-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Millenium Walkway, Dublin Dublin 1",North City,Dublin,91,53.3470611111,-6.2653111111,Dublin 1,97,"North City, Dublin",Mexican,60,3.8,Good,55,0,0,[]
16522217,Acapulco,https://www.zomato.com/dublin/acapulco-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7  South George's Street, South City West, Dublin 2",South City West,Dublin,91,53.3436777778,-6.2645166667,2,97,"South City West, Dublin",Mexican,40,3.6,Good,42,0,0,[]
16519338,Mama's Revenge,https://www.zomato.com/dublin/mamas-revenge-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 South Leinster Street, Dublin, South City East, Dublin 2",South City East,Dublin,91,53.3421861111,-6.2536055556,2,97,"South City East, Dublin",Mexican,20,3.8,Good,53,0,0,[]
9100691,K Chido Mexico,https://www.zomato.com/dublin/k-chido-mexico-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"17-18 Chancery Street, City Centre North, North City, Dublin Dublin 1",North City,Dublin,91,53.3469390000,-6.2720280000,Dublin 1,97,"North City, Dublin",Mexican,15,3.7,Good,58,0,0,[]
9100852,Tolteca,https://www.zomato.com/dublin/tolteca-ballsbridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"38 Baggot Street Upper, Ballsbridge, Dublin Dublin 3",Ballsbridge,Dublin,91,53.3332555556,-6.2431694444,Dublin 3,97,"Ballsbridge, Dublin",Mexican,20,3.9,Good,46,0,0,[]
16509223,Little Ass Burrito,https://www.zomato.com/dublin/little-ass-burrito-rathmines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10 Rathgar Road, Rathmines, Dublin Dublin 6",Rathmines,Dublin,91,53.3215740000,-6.2667850000,Dublin 6,97,"Rathmines, Dublin",Mexican,20,3.8,Good,46,0,0,[]
16521200,Pablo Picante,https://www.zomato.com/dublin/pablo-picante-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Clarendon Market, Off  South William Street, South City West, Dublin 2",South City West,Dublin,91,53.3409833333,-6.2630416667,2,97,"South City West, Dublin",Mexican,20,3.6,Good,45,0,0,[]
